name,dyn
丁以布,近现代
丁立中,近现代
卜世藩,近现代
仇亮,近现代
孔昭绶,近现代
尤翔,近现代
尹爟,近现代
文斐,近现代
文启灥,近现代
方廷楷,近现代
方荣杲,近现代
王汾,近现代
王程之,近现代
王葆桢,近现代
王毓岱,近现代
王汉章,近现代
王鼎,近现代
王横,近现代
王钟麒,近现代
王竞,近现代
丘翊华,近现代
丘复,近现代
包天笑,近现代
古直,近现代
田桐,近现代
申柽,近现代
白炎,近现代
仲中,近现代
仲素其,近现代
任鸿隽,近现代
伍祟学,近现代
朱沃,近现代
朱宗良,近现代
朱慕家,近现代
朱锡梁,近现代
朱静宜,近现代
朱德龙,近现代
朱谦良,近现代
朱霞,近现代
朱玺,近现代
朱凤蔚,近现代
朱英,近现代
何昭,近现代
余其锵,近现代
余天遂,近现代
吴沛霖,近现代
吴恭亨,近现代
吕志伊,近现代
宋一鸿,近现代
成本璞,近现代
李凡,近现代
李少芳,近现代
李光,近现代
李志宏,近现代
李拙,近现代
李云夔,近现代
李涤,近现代
李寿铨,近现代
李德群,近现代
赵光荣,近现代
姜可生,近现代
张素,近现代
陈蜕,近现代
汪文溥,近现代
蒋士超,近现代
萧蜕,近现代
俞锷,近现代
杨锡章,近现代
费砚,近现代
高增,近现代
高圭,近现代
沈昌眉,近现代
沈昌直,近现代
蔡寅,近现代
费公直,近现代
凌景坚,近现代
沈云,近现代
顾无咎,近现代
孙变齐,近现代
奚侗,近现代
程善之,近现代
胡惠生,近现代
姚彝伯,近现代
姜胎石,近现代
洪奂,近现代
洪为藩,近现代
胡熊锷,近现代
胡颖之,近现代
胡韫玉,近现代
范天赖,近现代
唐群英,近现代
孙世伟,近现代
孙璞,近现代
孙举璜,近现代
徐大纯,近现代
徐世阶,近现代
徐自华,近现代
徐思瀛,近现代
徐道政,近现代
徐梦,近现代
徐蕴华,近现代
殷仁,近现代
袁圻,近现代
马汤楹,近现代
马骏声,近现代
张光厚,近现代
张光萱,近现代
张冰,近现代
张一鸣,近现代
张昭汉,近现代
张相文,近现代
张祉浩,近现代
张恭,近现代
张烈,近现代
张启汉,近现代
张通典,近现代
张汉英,近现代
张励贞,近现代
张焘,近现代
张怀奇,近现代
张权,近现代
张传琨,近现代
曹凤笙,近现代
曹凤仪,近现代
庄先识,近现代
庄庆祥,近现代
许国英,近现代
郭惜,近现代
陈子范,近现代
陈无名,近现代
陈水,近现代
陈光誉,近现代
陈阮,近现代
陈洪涛,近现代
陈家英,近现代
陈家杰,近现代
陈家鼎,近现代
陈布雷,近现代
陈梨梦,近现代
陈樗,近现代
陈宝书,近现代
陶牧,近现代
陆旋,近现代
陆绍棠,近现代
陆曾沂,近现代
陆峤南,近现代
景定成,近现代
景耀月,近现代
曾延年,近现代
曾颐,近现代
温见,近现代
程华魂,近现代
程苌碧,近现代
华振域,近现代
华龙,近现代
阳兆锟,近现代
冯旭,近现代
黄元琳,近现代
黄宗麟,近现代
黄坤,近现代
黄复,近现代
黄钧,近现代
黄维坤,近现代
黄质,近现代
黄澜,近现代
黄忏华,近现代
杨曾蔚,近现代
杨贻谋,近现代
杨赓笙,近现代
杨济,近现代
杨璠,近现代
万以增,近现代
叶玉森,近现代
叶敬常,近现代
邹遇,近现代
邹铨,近现代
雷昭性,近现代
蒯文伟,近现代
蒯贞干,近现代
赵式铭,近现代
赵坤,近现代
赵宗瀚,近现代
赵炜如,近现代
刘去非,近现代
刘师陶,近现代
刘民畏,近现代
楼村,近现代
潘世谟,近现代
潘有猷,近现代
潘普恩,近现代
蔡文镛,近现代
蔡哲夫,近现代
蔡燮垣,近现代
蒋信,近现代
蒋著超,近现代
邓文翚,近现代
邓家彦,近现代
邓溥,近现代
郑之章,近现代
郑瑛,近现代
郑泽,近现代
黎尚雯,近现代
诸宗元,近现代
钱厚贻,近现代
骆鹏,近现代
缪鸿若,近现代
谢无量,近现代
谢良牧,近现代
谢华国,近现代
谢树琼,近现代
钟动,近现代
戴克谐,近现代
戴德章,近现代
萧公权,近现代
吴宓,近现代
谭天,近现代
谭作民,近现代
庞树松,近现代
苏南,近现代
释永光,近现代
饶真,近现代
龚尔位,近现代
龚骞,近现代
刘大白,近现代
陈炯明,近现代
黄伯龙,近现代
林鸣銮,近现代
蔡义浩,近现代
彭湃,近现代
陈蔼如,近现代
林大彬,近现代
何香凝,近现代
根慧禅师,近现代
黄澄波,近现代
吴圣和,近现代
王锡玙,近现代
龚锡圭,近现代
无名氏,隋
杨广,隋
薛道衡,隋
尹式,隋
王申礼,隋
王胄,隋
卢思道,隋
孙万寿,隋
杨素,隋
明馀庆,隋
苏玄朗,隋
杨坚,隋
李德林,隋
柳庄,隋
明克让,隋
魏澹,隋
辛德源,隋
元行恭,隋
萧岑,隋
王通,隋
刘臻,隋
史万岁,隋
何妥,隋
姚察,隋
贺若弼,隋
柳䛒,隋
牛弘,隋
萧琮,隋
袁庆,隋
王翙,隋
徐仪,隋
岑德润,隋
崔仲方,隋
于仲文,隋
诸葛颖,隋
虞绰,隋
许善心,隋
庾自直,隋
虞世基,隋
杜公瞻,隋
王衡,隋
薛德音,隋
李巨仁,隋
弘执恭,隋
卞斌,隋
鲁范,隋
殷英童,隋
胡师耽,隋
周若水,隋
薛昉,隋
刘端,隋
段君彦,隋
沈君道,隋
鲁本,隋
刘梦予,隋
陆季览,隋
马敞,隋
王谟,隋
乙支文德,隋
大义公主,隋
丁六娘,隋
李月素,隋
罗爱爱,隋
秦玉鸾,隋
苏蝉翼,隋
张碧兰,隋
侯夫人,隋
牛弘等奉诏作,隋
释智炫,隋
慧晓,隋
释灵裕,隋
释智才,隋
昙延,隋
沸大,隋
无名释,隋
张丽英,隋
配英,隋
太真夫人,隋
马明生,隋
阴长生,隋
葛玄,隋
扈谦,隋
李仙君,隋
武夷君,隋
朱庸斋,民国末当代初
吴则虞,民国末当代初
俞平伯,民国末当代初
聂绀弩,民国末当代初
饶宗颐,民国末当代初
钱仲联,民国末当代初
钟敬文,民国末当代初
茅盾,民国末当代初
吴未淳,民国末当代初
段克己,金末元初
王涧,金末元初
元好问,金末元初
段成己,金末元初
蔡圭,金末元初
王庭筠,金末元初
王浍,金末元初
王寂,金末元初
李治,金末元初
李俊民,金末元初
杨奂,金末元初
杨果,金末元初
辛愿,金末元初
胥鼎,金末元初
冉琇,金末元初
元吉,金末元初
孟鲠,金末元初
无名氏,先秦
诗经,先秦
伯夷,先秦
宋玉,先秦
屈原,先秦
荆轲,先秦
南海五仙人,先秦
阙名,先秦
文徵明,明
谢肃,明
张南史,明
明甫,明
蔡清,明
区越,明
史谨,明
卢象升,明
刘崧,明
张以宁,明
唐顺之,明
王以悟,明
牛谅,明
王涣,明
朱存理,明
王绂,明
吴琳,明
明之,明
李东阳,明
宋讷,明
王谷祥,明
冯琦,明
陈献章,明
郭谏臣,明
何景明,明
于谦,明
明声,明
明哑,明
明象,明
明令,明
明白,明
明乐,明
明净,明
明安,明
明印,明
朱同,明
陈推府,明
黄仲瑱,明
冯道常,明
郑真,明
袁华,明
无名氏,明
憨山,明
文嘉,明
方大治,明
方孝孺,明
方勉,明
王世贞,明
王世懋,明
王守仁,明
王叔承,明
王思任,明
王微,明
王恭,明
王慎中,明
王磐,明
贝琼,明
丘梁,明
冯小青,明
冯惟敏,明
冯梦龙,明
边贡,明
刘台,明
孙承宗,明
朱元璋,明
朱多,明
江天一,明
汤显祖,明
汤宾尹,明
许仲琳,明
齐景云,明
吴国伦,明
吴承恩,明
管讷,明
张红桥,明
张时彻,明
张灵,明
张明弼,明
张家玉,明
李日华,明
李流芳,明
李梦阳,明
张羽（凤举,明
赖世隆,明
李濂,明
李攀龙,明
杨基,明
杨慎,明
汪广洋,明
沈周,明
沈明臣,明
邱道隆,明
陈子龙,明
陈昂,明
陈嘉谋,明
周在,明
周进隆,明
呼文如,明
季贞一,明
林鸿,明
林翰,明
罗洪先,明
俞大猷,明
祝枝山,明
钟惺,明
凌濛初,明
唐世靖,明
唐寅,明
夏完淳,明
徐有贞,明
徐祯卿,明
徐渭,明
悟空,明
袁宏道,明
袁凯,明
袁崇焕,明
高启,明
戚继光,明
曹学佺,明
梁玉姬,明
黄道周,明
景翩翩,明
紫霞真人,明
董其昌,明
谢榛,明
解缙,明
熊石儿,明
蔡汝南,明
瞿佑,明
叶小鸾,明
湛若水,明
郭之奇,明
马琬,明
叶广居,明
周南老,明
强珇,明
皇甫子循,明
陆承宪,明
李蓘,明
李荫,明
刘黄裳,明
蔡文范,明
蔡可贤,明
孙承恩,明
邢侗,明
傅光宅,明
刘侃,明
徐桂,明
虞淳熙,明
冯梦祯,明
朱长春,明
黄辉,明
陶望龄,明
焦竑,明
冯有经,明
王一鸣,明
王衡,明
公鼐,明
陆懋龙,明
吴稼竳,明
梅鼎祚,明
梅守箕,明
吴子玉,明
瞿汝稷,明
屠本畯,明
杨承鲲,明
丰越人,明
丰应元,明
沈泰鸿,明
何白,明
俞安期,明
潘之恒,明
米云卿,明
程可中,明
冒愈昌,明
钱希言,明
徐熥,明
徐勃,明
陈价夫,明
陈荐夫,明
陈鸿,明
陈衎,明
茅维,明
吴拭,明
石沆,明
盛鸣世,明
吴兆,明
吴梦旸,明
王野,明
柳应芳,明
范汭,明
吴鼎芳,明
沈野,明
葛一龙,明
王醇,明
曹臣,明
王跂,明
李进（孟昭,明
归子慕,明
归昌世,明
顾云鸿,明
邵濂,明
郑胤骥,明
唐正雅,明
王志坚,明
尹嘉宾,明
韩上桂,明
宋珏,明
商家梅,明
顾大猷,明
龚士骧,明
茅元仪,明
于鉴之,明
王人鉴,明
沈璜,明
周永年,明
钱明相,明
顾大武,明
何允泓,明
何大成,明
徐于,明
魏冲,明
钱谦贞,明
倪学究钜,明
胡梅,明
程嘉燧,明
唐时升,明
娄坚,明
归有光,明
帅机,明
袁宗道,明
郭正域,明
袁中道,明
雷思霈,明
谭元春,明
严嵩,明
夏言,明
徐阶,明
袁炜,明
赵贞吉,明
张居正,明
陈第,明
万表,明
申时行,明
陆树声,明
杨巍,明
于慎行,明
沈一贯,明
叶向高,明
林尧俞,明
吕坤,明
李三才,明
赵南星,明
徐良彦,明
董应举,明
丁起浚,明
范景文,明
沈鍊,明
陈鹤,明
李奎,明
周东田,明
王寅,明
江瓘,明
张名由,明
吴孺子,明
宋登春,明
王逢年,明
王伯稠,明
朱阳仲,明
王养端,明
蔡宗尧,明
张元凯,明
李元昭,明
张如兰,明
张可大,明
童佩,明
程伯阳,明
孙友篪,明
袁景休,明
顾斗英,明
嵇元夫,明
费元禄,明
林世璧,明
林章,明
郑琰,明
何璧,明
赵崡,明
崔子忠,明
郭天中,明
顾养谦,明
吕时臣,明
卢沄,明
李玮,明
王同轨,明
郑若庸,明
陆弼,明
黄克晦,明
康从理,明
邬佐卿,明
茅榛,明
叶之芳,明
顾圣少,明
莫叔明,明
朱邦宪,明
朱正初,明
潘纬,明
田艺蘅,明
邱云霄,明
王乐善,明
张祐,明
叶权,明
汪钺,明
王应辰,明
张金,明
田四科,明
陈公纶,明
高炉,明
张文介,明
郑惟勉,明
王瑞,明
陆师道,明
陈淳,明
彭年,明
陆之裘,明
岳岱,明
袁昭旸,明
王济,明
姜龙,明
陆俸,明
汤儒,明
顾元庆,明
袁褧,明
徐伯虬,明
顾闻,明
顾孟林,明
王延陵,明
沈仕,明
王稚登,明
曹子念,明
居节,明
张凤翼,明
刘凤,明
魏学礼,明
章美中,明
章士雅,明
顾大典,明
周天球,明
钱谷,明
陆治,明
张本,明
顾祖辰,明
梁辰鱼,明
陆文组,明
朱承爵,明
陈凤,明
赵纲,明
徐定夫,明
范言,明
徐?,明
吴世忠,明
唐汝龙,明
孙良器,明
范如圭,明
吴锦,明
郑玄抚,明
汪日梦,明
詹斗文,明
邵正己,明
李敏,明
陈有守,明
汪淮,明
朱曰藩,明
金銮,明
何良俊,明
张之象,明
黄姬水,明
张献翼,明
吴扩,明
谢少南,明
许谷,明
许堂,明
文衡山,明
黄甲,明
胡汝嘉,明
金大车,明
金大舆,明
郭第,明
盛时泰,明
陈芹,明
姚汝循,明
莫是龙,明
张文柱,明
李言恭,明
王嗣经,明
张正蒙,明
陈仲溱,明
吴文潜,明
程汉,明
姚旅,明
臧懋循,明
梅蕃祚,明
陈寺正邦瞻,明
曹评事学佺,明
陈邦瞻,明
杜大成,明
方登,明
胡宗仁,明
周晖,明
朱之蕃,明
魏之璜,明
陈玄胤,明
钦叔阳,明
黄世康,明
郭昭,明
郑之文,明
吴上瓒,明
孙承彩,明
黄居中,明
唐献可,明
沈春泽,明
王士骐,明
俞允文,明
张佳胤,明
张佥都,明
汪道昆,明
欧大任,明
黎民表,明
赵用贤,明
李维桢,明
魏允中,明
屠隆,明
袁时选,明
胡应麟,明
黄惟楫,明
陈文烛,明
仲春龙,明
卢楠,明
李先芳,明
佘翔,明
李同芳,明
宗臣,明
梁有誉,明
徐中行,明
许邦才,明
吴维岳,明
王宗沐,明
高岱,明
刘尔牧,明
皇甫冲,明
皇甫涍,明
皇甫汸,明
皇甫濂,明
周诗,明
徐繗,明
黄鲁曾,明
黄德水,明
姜玄,明
蔡汝楠,明
王廷干,明
施峻,明
侯一元,明
侯一麟,明
吴子孝,明
孙艾,明
孙七政,明
邓韨,明
陆粲,明
陆采,明
屠应埈,明
袁帙,明
袁尊尼,明
华察,明
王问,明
施渐,明
王懋明,明
姚咨,明
唐诗,明
顾梦圭,明
周复俊,明
潘德元,明
包节,明
莫如忠,明
张祥鸢,明
方弘静,明
徐学谟,明
茅坤,明
徐献忠,明
俞文献,明
胡安,明
程烈,明
许相卿,明
丰坊,明
李时行,明
杨文卿,明
黄中,明
廖希颜,明
陈子文,明
林垠,明
袁表,明
何御,明
徐永宁㭿,明
张治,明
童承叙,明
李舜臣,明
蔡经,明
黄佐,明
李辅,明
孔天胤,明
龚用卿,明
王维桢,明
骆文盛,明
王格,明
田顼,明
江以达,明
田汝成,明
尹耕,明
乔世宁,明
喻时,明
苏祐,明
苏濂,明
苏澹,明
冯惟健,明
冯惟讷,明
靳学颜,明
任淳,明
苏志皋,明
顿锐,明
谷继宗,明
栗应宏,明
方元焕,明
刘效祖,明
郭本,明
董谷,明
方九叙,明
胡直,明
闻人诠,明
郑旦,明
王献芝,明
高叔嗣,明
陈束,明
任瀚,明
袁公冕,明
乔长史,明
赵时春,明
吕高,明
刘绘,明
吴檄,明
韩邦靖,明
常伦,明
王廷陈,明
江晖,明
胡缵宗,明
许宗鲁,明
马汝骥,明
王讴,明
元善,明
刘天民,明
周廷用,明
汪文盛,明
胡侍,明
敖英,明
齐之鸾,明
张邦奇,明
潘希曾,明
汪玄锡,明
戴铣,明
唐皋,明
蔡昂,明
汪应轸,明
汪循,明
李汛,明
黄瑜,明
黄衷,明
陈桭,明
李鸣鹤,明
朱琉,明
萧宗,明
张含,明
安磐,明
兰廷瑞,明
丽江木知府,明
木青,明
程启充,明
顾璘,明
顾甗,明
朱应登,明
朱讷,明
王韦,明
王逢元,明
陈沂,明
蒋山卿,明
林大辂,明
赵鹤,明
景旸,明
张綖,明
史忠,明
金琮,明
徐霖,明
谢承举,明
陈铎,明
景卿,明
罗焘,明
王建极,明
杨谷,明
陈节,明
孙一元,明
刘麟,明
郑善夫,明
殷云霄,明
傅汝舟,明
高濲,明
傅汝楫,明
方豪,明
林春泽,明
林应亮,明
许天锡,明
方太古,明
张诗,明
程玄辅,明
汪本,明
汪生民,明
程节,明
郑昆,明
佘育,明
汪衢,明
方廷玺,明
施侃,明
薛蕙,明
孟洋,明
戴冠,明
樊鹏,明
王尚絅,明
李士允,明
孙继芳,明
孙宜,明
康海,明
康阜,明
康秀才,明
王九思,明
王廷相,明
田登,明
熊卓,明
张治道,明
左国玑,明
曹嘉,明
田汝?,明
周祚,明
周沛,明
黄省曾,明
程诰,明
方郑作,明
文彭,明
蔡羽,明
王宠,明
汤珍,明
崔澄,明
祝允明,明
梦苏道人,明
都穆,明
邢参,明
朱凯,明
刘嘉䋭,明
屠滽,明
罗钦顺,明
史鉴,明
吴俨,明
刘英,明
沈宣,明
张渊,明
陈颀,明
黄云,明
陈蒙,明
薛章宪,明
沈钟,明
陈璚,明
程庆珫,明
张鈇,明
雷鲤,明
桑悦,明
徐威,明
李承箕,明
杨子器,明
龙瑄,明
伍晏,明
陈源清,明
洪贯,明
王镒,明
魏时敏,明
林登秀,明
孙冕,明
钱百川,明
张承,明
吴宽,明
王鏊,明
程敏政,明
周瑛,明
储巏,明
陆深,明
李应祯,明
文林,明
吕皞,明
陆容,明
陆伸,明
杨循吉,明
赵宽,明
王弼,明
陈章,明
谢省,明
石宝,明
石珝,明
罗玘,明
邵宝,明
顾清,明
鲁铎,明
何孟春,明
吴与弼,明
张弼,明
庄昶,明
罗伦,明
邹智,明
王越,明
倪谦,明
柯潜,明
杨守陈,明
刘俨,明
彭华,明
丘浚,明
何乔新,明
马文升,明
刘大夏,明
倪岳,明
章懋,明
董越,明
谢迁,明
梁储,明
刘忠,明
费宏,明
杨廷和,明
毛纪,明
杨一清,明
林俊,明
乔宇,明
王云凤,明
王鸿儒,明
马中锡,明
陆完,明
周用,明
刘玉,明
许赞,明
赵辅,明
王清,明
邵圭,明
夏鍭,明
张琦,明
杨荣,明
鲍楠,明
杭济,明
杭淮,明
浦瑾,明
李兆先,明
谢铎,明
张泰,明
郑关,明
陆釴,明
刘绩,明
张经,明
刘恕,明
刘师邵,明
王谊,明
王怿,明
钱逊,明
白范,明
蔡庸,明
毛铉,明
郑嘉,明
李勖,明
陈端,明
张璨,明
朱纯,明
罗纮,明
罗周,明
罗颀,明
高瓛,明
高璧,明
朱显,明
张倬,明
丁岳,明
平显,明
施敬,明
杨子善,明
胡粹中,明
周昉,明
韩宜可,明
杨彝,明
逯昶,明
朱綝,明
黎扩,明
苏大,明
唐文凤,明
任道,明
石光霁,明
谢绩,明
周启,明
周矩,明
侯复,明
彭镛,明
董儒,明
黄褧,明
徐璲,明
周铉,明
陈泰,明
金诚,明
赵不易,明
任彪,明
李龄,明
钟顺,明
郭文,明
谢贞,明
谢复,明
刘溥,明
汤胤绩,明
苏平,明
苏正,明
沈愚,明
晏铎,明
王淮,明
邹亮,明
蒋忠,明
蒋主孝,明
王贞庆,明
徐震,明
徐章,明
张淮,明
陈韶,明
杜琼,明
沈翊,明
谢晋,明
沈澄,明
沈贞,明
沈恒,明
陆德蕴,明
陈绍先,明
王肄,明
沈遇,明
沈玄,明
张肯,明
陈宽,明
陈完,明
钱晔,明
先竹深府君,明
柳君,明
祝祺,明
许穆,明
谢常,明
徐庸,明
贺甫,明
顾亮,明
孙宁,明
谈震,明
盛箴,明
张野,明
黄闰,明
赵宜生,明
徐雄,明
吕伯刚,明
高得旸,明
李戣,明
赵友同,明
张迪,明
时用章,明
钱复亨,明
周傅,明
张彦伦,明
谢会,明
王汝章,明
顾辰,明
邵永宁,明
萧韶,明
顾协,明
袁宗,明
沈应,明
邹奕,明
吴文泰,明
丁敏,明
赵文,明
梁时,明
陈继,明
钱绅,明
刘铉,明
刘珏,明
刘昌,明
夏寅,明
张和,明
杜庠,明
郑文康,明
蔡昶,明
祝颢,明
秦夔,明
贺言,明
贺承,明
马愈,明
姚山,明
潘子安,明
桂衡,明
张舆,明
张辂,明
邓林,明
李昌祺,明
乌斯道,明
童轩,明
张楷,明
聂大年,明
卞荣,明
唐庠,明
唐广,明
丘吉,明
周鼎,明
姚绶,明
刘泰,明
陆昂,明
马洪,明
莫璠,明
樊阜,明
陈祯,明
陈裕,明
陈颢,明
姚纶,明
怀悦,明
涂俊,明
郭登,明
赠钰,明
郭武,明
牟伦,明
沐昂,明
沐僖,明
沐璘,明
陈循,明
薛瑄,明
刘球,明
萧翀,明
萧镃,明
许彬,明
魏骥,明
刘定之,明
张宁,明
王称,明
高柄,明
王褒,明
曾棨,明
王英,明
王直,明
王洪,明
周忱,明
李懋,明
陈敬宗,明
金幼孜,明
周述,明
周叙,明
钱干,明
刘韶,明
罗以明,明
罗肃,明
吴溥,明
王景,明
张洪,明
曾爟,明
卢儒,明
陈琏,明
章敞,明
王达,明
虞谦,明
袁廷玉,明
袁忠彻,明
赵羾,明
陈宗,明
许伯旅,明
